Price,Company,TypeName,Ghz,Cpu-brand,Gpu-brand,Ram,OS,Weight,Touchscreen,Ips,Retina,PPI,Memory,HDD,SSD,Hybrid,Flash_Storage,PriceCategory
37029.6,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,6,Windows,2.4,0,0,0,141.21199808219862,256,0,1,0,0,Entry
37189.44,Lenovo,Notebook,1.6,Intel Core i5,Nvidia,8,Others,2.8,0,0,0,106.11306214269258,256,0,1,0,0,Entry
37242.72,HP,Ultrabook,1.8,Intel Core i7,Nvidia,8,Windows,1.83,0,1,0,141.21199808219862,256,0,1,0,0,Entry
37242.72,HP,2 in 1 Convertible,2.4,Intel Core i3,Nvidia,4,Windows,1.63,1,1,0,157.3505121487356,128,0,1,0,0,Entry
37242.72,Lenovo,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.7,0,0,0,157.3505121487356,256,0,1,0,0,Entry
37242.72,HP,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.5,0,1,0,127.33567457123112,256,0,1,0,0,Entry
37242.72,HP,Notebook,2.5,Intel Core i5,AMD,6,Windows,2.71,0,1,0,127.33567457123112,2000,1,0,0,0,Entry
37242.72,Asus,Gaming,3.0,AMD Processor,AMD,8,Windows,2.45,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
37242.72,HP,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.32,0,1,0,165.6321180513006,256,0,1,0,0,Entry
37402.56,Acer,Notebook,2.7,Intel Core i3,Nvidia,4,Windows,3.0,0,1,0,127.33567457123112,256,0,1,0,0,Entry
37570.392,HP,Notebook,2.3,Intel Core i3,Intel,4,Windows,2.31,0,0,0,100.45466986113652,500,1,0,0,0,Entry
37589.04,HP,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.1,0,0,0,141.21199808219862,128,0,1,0,0,Entry
37725.4368,Dell,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.18,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
37775.52,Acer,Gaming,2.5,Intel Core i5,Nvidia,8,Others,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
37775.52,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,8,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
37992.3696,Dell,Notebook,2.7,Intel Core i7,Intel,12,Windows,2.3,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
38041.3872,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.18,0,0,0,100.45466986113652,128,0,1,0,0,Entry
38148.48,HP,Notebook,2.4,Intel Core i3,Nvidia,8,Windows,2.1,0,1,0,141.21199808219862,1000,1,0,0,0,Entry
38308.32,HP,Notebook,2.4,Intel Core i3,Intel,4,Windows,1.49,0,0,0,165.6321180513006,128,0,1,0,0,Entry
38308.32,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,6,Windows,2.8,0,0,0,106.11306214269258,1128,1,1,0,0,Entry
38308.32,Dell,Notebook,1.6,Intel Core i5,AMD,8,Windows,2.2,0,0,0,141.21199808219862,1128,1,1,0,0,Entry
38308.32,HP,Notebook,2.7,Intel Core i7,AMD,8,Windows,1.91,0,0,0,141.21199808219862,256,0,1,0,0,Entry
38378.6496,Asus,Notebook,2.5,Intel Core i7,Nvidia,4,Windows,2.2,0,0,0,100.45466986113652,500,1,0,0,0,Entry
38468.16,HP,Notebook,1.6,Intel Core i5,Intel,4,Windows,2.1,0,1,0,141.21199808219862,500,1,0,0,0,Entry
38468.16,HP,Notebook,1.6,Intel Core i5,Intel,4,Windows,1.63,0,1,0,111.93520355955212,500,1,0,0,0,Entry
38681.28,HP,Notebook,1.6,Intel Core i5,Intel,4,Windows,1.49,0,1,0,165.6321180513006,128,0,1,0,0,Entry
38681.28,Dell,Notebook,2.5,Intel Core i5,Intel,8,Others,1.98,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
38787.84,Dell,Notebook,1.6,Intel Core i5,AMD,8,Windows,2.13,0,0,0,141.21199808219862,256,0,1,0,0,Entry
38841.12,Asus,Ultrabook,0.9,Other Intel Processor,Intel,8,Windows,1.2,0,1,0,165.6321180513006,512,0,1,0,0,Entry
38889.072,Dell,Notebook,2.3,Intel Core i5,Intel,4,Windows,1.95,0,0,0,100.45466986113652,500,1,0,0,0,Entry
39160.8,Lenovo,Notebook,2.4,Intel Core i3,Intel,4,Windows,1.44,0,1,0,165.6321180513006,180,0,1,0,0,Entry
39164.5296,Dell,Notebook,1.8,Intel Core i7,AMD,8,Others,2.14,0,0,0,141.21199808219862,256,0,1,0,0,Entry
39207.1536,Dell,Notebook,2.0,Intel Core i3,Intel,4,Windows,1.6,0,0,0,157.3505121487356,128,0,1,0,0,Entry
39267.36,Dell,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.24,0,0,0,100.45466986113652,500,1,0,0,0,Entry
39373.92,Dell,Notebook,2.7,Intel Core i7,AMD,4,Windows,2.18,0,0,0,141.21199808219862,256,0,1,0,0,Entry
39373.92,Asus,2 in 1 Convertible,2.5,Intel Core i5,Intel,8,Windows,2.2,1,0,0,100.45466986113652,1000,1,0,0,0,Entry
39373.92,Fujitsu,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.2,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
39373.92,Lenovo,Notebook,1.6,Intel Core i5,Intel,8,Windows,2.05,0,0,0,141.21199808219862,256,0,1,0,0,Entry
39373.92,Dell,Notebook,2.0,Intel Core i3,AMD,8,Windows,2.0,0,0,0,141.21199808219862,256,0,1,0,0,Entry
39427.2,Dell,Notebook,2.3,Intel Core i3,Intel,8,Windows,1.79,0,0,0,111.93520355955212,128,0,1,0,0,Entry
39533.76,HP,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.04,0,0,0,100.45466986113652,500,1,0,0,0,Entry
39533.76,Acer,Notebook,2.7,Intel Core i7,Nvidia,8,Windows,2.23,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
39640.32,Dell,Netbook,1.1,Other Intel Processor,Intel,4,Windows,1.63,0,0,0,135.0942111925629,128,0,1,0,0,Entry
39693.6,Acer,Notebook,1.8,Intel Core i7,Nvidia,8,Windows,2.2,0,1,0,141.21199808219862,1000,1,0,0,0,Entry
39693.6,HP,Notebook,2.7,Intel Core i7,AMD,8,Windows,2.1,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
39693.6,Dell,Notebook,2.7,Intel Core i7,AMD,8,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
39906.72,Dell,Notebook,1.6,Intel Core i5,AMD,4,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
39906.72,Dell,Notebook,2.7,Intel Core i7,AMD,8,Windows,2.36,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
39906.72,Asus,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.37,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
39907.2528,Dell,Notebook,2.7,Intel Core i7,AMD,8,Others,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
39960.0,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.18,0,0,0,141.21199808219862,256,0,1,0,0,Entry
40066.56,HP,Ultrabook,2.7,Intel Core i7,Intel,8,Windows,1.84,0,0,0,141.21199808219862,256,0,1,0,0,Budget
40173.12,HP,Notebook,1.6,Intel Core i5,Intel,4,Windows,1.49,0,1,0,165.6321180513006,500,1,0,0,0,Budget
40226.4,Dell,Notebook,2.3,Intel Core i5,Intel,4,Windows,1.76,0,0,0,111.93520355955212,500,1,0,0,0,Budget
40439.52,Dell,Notebook,1.6,Intel Core i5,AMD,8,Windows,2.02,0,0,0,141.21199808219862,2000,1,0,0,0,Budget
40705.92,HP,Notebook,2.5,Intel Core i7,AMD,6,Windows,2.19,0,0,0,100.45466986113652,1000,1,0,0,0,Budget
40908.384,Dell,Notebook,1.8,Intel Core i7,AMD,8,Windows,2.13,0,0,0,141.21199808219862,256,0,1,0,0,Budget
40972.32,Asus,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.0,0,0,0,157.3505121487356,256,0,1,0,0,Budget
40972.32,Asus,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.0,0,0,0,141.21199808219862,256,0,1,0,0,Budget
40980.312,Dell,Notebook,2.3,Intel Core i5,AMD,4,Windows,2.24,0,0,0,100.45466986113652,500,1,0,0,0,Budget
41025.0672,HP,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.04,0,0,0,100.45466986113652,256,0,1,0,0,Budget
41025.6,Acer,Ultrabook,1.6,Intel Core i5,Intel,8,Windows,1.6,0,1,0,157.3505121487356,256,0,1,0,0,Budget
41292.0,HP,2 in 1 Convertible,1.1,Other Intel Processor,Intel,4,Windows,1.45,1,0,0,135.0942111925629,256,0,1,0,0,Budget
41345.28,Dell,Notebook,1.6,Intel Core i5,AMD,4,Windows,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
41498.1936,Dell,Notebook,2.7,Intel Core i7,AMD,8,Others,2.33,0,0,0,141.21199808219862,256,0,1,0,0,Budget
41505.12,Acer,Notebook,2.8,Intel Core i7,Nvidia,8,Others,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
41505.12,Lenovo,Notebook,2.7,Intel Core i7,Intel,4,Windows,1.85,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
41505.12,Lenovo,Gaming,2.5,Intel Core i5,Nvidia,8,Others,2.4,0,1,0,141.21199808219862,256,0,1,0,0,Budget
41505.12,HP,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.64,0,0,0,111.93520355955212,500,1,0,0,0,Budget
41558.4,Toshiba,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.1,0,0,0,100.45466986113652,500,1,0,0,0,Budget
41771.52,Dell,Notebook,2.5,Intel Core i5,AMD,8,Windows,2.5,0,0,0,100.45466986113652,1000,1,0,0,0,Budget
41824.8,Lenovo,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.87,0,0,0,157.3505121487356,500,1,0,0,0,Budget
41931.36,Asus,Notebook,2.7,Intel Core i7,Nvidia,8,Windows,2.3,0,1,0,141.21199808219862,256,0,1,0,0,Budget
42010.7472,Lenovo,Notebook,2.3,Intel Core i5,AMD,8,Windows,2.5,0,0,0,141.21199808219862,1000,0,0,1,0,Budget
42037.92,Lenovo,Notebook,2.3,Intel Core i5,Nvidia,8,Windows,2.6,0,1,0,141.21199808219862,1128,1,1,0,0,Budget
42037.92,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,6,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Budget
42038.4528,Acer,2 in 1 Convertible,2.5,Intel Core i7,Intel,8,Windows,1.6,1,1,0,165.6321180513006,256,0,1,0,0,Budget
42081.0768,Dell,Notebook,2.5,Intel Core i5,AMD,8,Windows,2.18,0,0,0,141.21199808219862,256,0,1,0,0,Budget
42251.04,Toshiba,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.0,0,0,0,100.45466986113652,128,0,1,0,0,Budget
42304.32,HP,Notebook,1.6,Intel Core i5,Intel,8,Windows,2.1,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
42357.6,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.18,0,0,0,141.21199808219862,256,0,1,0,0,Budget
42410.3472,Dell,2 in 1 Convertible,2.3,Intel Core i3,Intel,4,Windows,2.08,1,1,0,141.21199808219862,1000,1,0,0,0,Budget
42486.0048,Dell,Notebook,1.6,Intel Core i5,AMD,8,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Budget
42517.44,Acer,Gaming,2.5,Intel Core i5,Nvidia,8,Others,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
42517.9728,Dell,2 in 1 Convertible,2.5,Intel Core i7,Intel,8,Windows,1.62,1,0,0,165.6321180513006,256,0,1,0,0,Budget
42570.72,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,4,Windows,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
42570.72,Fujitsu,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.2,0,0,0,100.45466986113652,256,0,1,0,0,Budget
42570.72,Acer,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.4,0,0,0,141.21199808219862,1256,1,1,0,0,Budget
42570.72,HP,Notebook,2.6,Intel Core i7,Nvidia,6,Windows,2.18,0,1,0,141.21199808219862,1000,1,0,0,0,Budget
42570.72,Dell,2 in 1 Convertible,1.6,Intel Core i5,Intel,8,Windows,2.67,1,0,0,141.21199808219862,256,0,1,0,0,Budget
42570.72,Lenovo,Notebook,2.7,Intel Core i7,AMD,8,Others,1.5,0,1,0,157.3505121487356,512,0,1,0,0,Budget
42624.0,HP,Notebook,2.4,Intel Core i3,Intel,4,Windows,1.49,0,0,0,117.82653006268644,500,1,0,0,0,Budget
42624.0,Dell,Notebook,1.6,Intel Core i5,AMD,8,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Budget
42890.4,Acer,Notebook,1.6,Intel Core i5,Nvidia,4,Windows,3.0,0,1,0,127.33567457123112,256,0,1,0,0,Budget
42943.1472,Dell,Notebook,2.7,Intel Core i7,AMD,8,Others,2.3,0,0,0,100.45466986113652,1000,1,0,0,0,Budget
42943.68,HP,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.04,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
43103.52,Lenovo,Gaming,2.5,Intel Core i5,Nvidia,8,Others,2.4,0,1,0,141.21199808219862,1128,1,1,0,0,Budget
43156.8,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.95,0,0,0,100.45466986113652,128,0,1,0,0,Budget
43263.36,HP,Notebook,1.6,Intel Core i5,Intel,8,Windows,1.63,0,0,0,157.3505121487356,1000,1,0,0,0,Budget
43263.36,Toshiba,Notebook,2.5,Intel Core i7,Nvidia,8,Windows,2.2,0,0,0,100.45466986113652,500,1,0,0,0,Budget
43316.64,Lenovo,Notebook,2.5,Intel Core i5,AMD,8,Windows,1.9,0,0,0,141.21199808219862,1128,1,1,0,0,Budget
43580.376,Lenovo,Notebook,2.5,Intel Core i5,AMD,8,Windows,1.9,0,0,0,141.21199808219862,1128,1,1,0,0,Budget
43601.688,Dell,Ultrabook,1.6,Intel Core i5,AMD,4,Windows,1.4,0,1,0,165.6321180513006,256,0,1,0,0,Budget
43636.32,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.3,0,0,0,141.21199808219862,1128,1,1,0,0,Budget
43636.32,Dell,2 in 1 Convertible,1.6,Intel Core i5,Intel,8,Windows,1.62,1,0,0,165.6321180513006,256,0,1,0,0,Budget
43636.32,Dell,2 in 1 Convertible,1.8,Intel Core i7,Intel,8,Windows,2.08,1,1,0,141.21199808219862,1000,1,0,0,0,Budget
43636.32,Dell,Gaming,2.5,Intel Core i5,Nvidia,8,Windows,2.56,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
43636.32,Lenovo,Gaming,2.5,Intel Core i5,Nvidia,8,Windows,2.4,0,1,0,141.21199808219862,1000,1,0,0,0,Budget
43956.0,Lenovo,Notebook,2.5,Intel Core i7,Intel,4,Windows,2.32,0,0,0,141.21199808219862,1000,0,0,1,0,Budget
43956.0,Dell,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.9,0,0,0,100.45466986113652,500,1,0,0,0,Budget
44169.12,Lenovo,Notebook,1.6,Intel Core i5,Intel,4,Windows,1.8,0,0,0,141.21199808219862,256,0,1,0,0,Budget
44169.12,Lenovo,Gaming,2.5,Intel Core i5,Nvidia,8,Windows,2.5,0,1,0,141.21199808219862,256,0,1,0,0,Budget
44222.4,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.3,0,0,0,141.21199808219862,256,0,1,0,0,Budget
44275.68,Lenovo,Ultrabook,2.7,Intel Core i7,Nvidia,6,Windows,1.54,0,0,0,141.21199808219862,256,0,1,0,0,Budget
44328.96,Acer,Notebook,2.7,Intel Core i7,Nvidia,8,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Budget
44382.7728,Lenovo,2 in 1 Convertible,2.3,Intel Core i5,Intel,4,Windows,1.8,1,0,0,157.3505121487356,128,0,1,0,0,Budget
44542.08,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.18,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
44574.048,HP,2 in 1 Convertible,2.5,Intel Core i5,Intel,8,Windows,1.58,1,1,0,117.82653006268644,256,0,1,0,0,Budget
44701.92,Dell,2 in 1 Convertible,1.8,Intel Core i7,Intel,8,Windows,1.62,1,1,0,165.6321180513006,1000,1,0,0,0,Budget
44701.92,Asus,2 in 1 Convertible,2.7,Intel Core i7,Nvidia,12,Windows,2.3,1,0,0,141.21199808219862,2000,1,0,0,0,Budget
44701.92,HP,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.04,0,0,0,141.21199808219862,256,0,1,0,0,Budget
44701.92,Asus,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.5,0,0,0,141.21199808219862,1128,1,1,0,0,Budget
44701.92,MSI,Gaming,2.7,Intel Core i7,Nvidia,8,Windows,2.2,0,1,0,141.21199808219862,1000,1,0,0,0,Budget
44808.48,Acer,Notebook,1.8,Intel Core i7,Nvidia,8,Windows,2.2,0,1,0,141.21199808219862,256,0,1,0,0,Budget
44968.32,Dell,Notebook,1.6,Intel Core i5,AMD,8,Windows,2.33,0,0,0,141.21199808219862,1128,1,1,0,0,Budget
45074.88,Acer,Gaming,2.5,Intel Core i5,Nvidia,8,Windows,2.5,0,1,0,141.21199808219862,256,0,1,0,0,Budget
45074.88,Acer,Notebook,2.8,Intel Core i7,Nvidia,8,Others,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
45101.52,HP,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.04,0,0,0,100.45466986113652,1000,1,0,0,0,Budget
45128.16,Lenovo,2 in 1 Convertible,2.5,Intel Core i7,Intel,4,Windows,1.8,1,1,0,141.21199808219862,256,0,1,0,0,Budget
45128.16,Acer,2 in 1 Convertible,1.6,Intel Core i5,Intel,8,Windows,1.5,1,1,0,165.6321180513006,256,0,1,0,0,Budget
45234.72,Dell,Notebook,2.0,Intel Core i3,Intel,4,Windows,1.65,0,0,0,117.82653006268644,500,1,0,0,0,Budget
45234.72,Lenovo,Notebook,1.8,Intel Core i7,Nvidia,8,Others,2.8,0,0,0,127.33567457123112,2000,1,0,0,0,Budget
45282.672,Asus,Notebook,2.7,Intel Core i7,Intel,4,Windows,2.37,0,0,0,100.45466986113652,256,0,1,0,0,Budget
45323.1648,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.3,0,1,0,141.21199808219862,1000,1,0,0,0,Budget
45501.12,Acer,Notebook,1.6,Intel Core i5,Nvidia,8,Windows,3.0,0,1,0,127.33567457123112,256,0,1,0,0,Budget
45554.4,Dell,Notebook,1.8,Intel Core i7,Intel,8,Windows,2.02,0,0,0,141.21199808219862,1128,1,1,0,0,Budget
45664.6896,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,1.87,0,1,0,157.3505121487356,256,0,1,0,0,Budget
45767.52,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,8,Windows,1.87,0,1,0,157.3505121487356,256,0,1,0,0,Budget
45767.52,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,6,Windows,2.8,0,0,0,106.11306214269258,1128,1,1,0,0,Budget
45767.52,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.6,0,0,0,157.3505121487356,256,0,1,0,0,Budget
45768.0528,Dell,Notebook,2.7,Intel Core i7,AMD,16,Windows,2.3,1,0,0,141.21199808219862,1000,1,0,0,0,Budget
45820.8,Toshiba,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.0,0,1,0,141.21199808219862,500,1,0,0,0,Budget
45820.8,HP,Notebook,1.6,Intel Core i5,Intel,8,Windows,1.63,0,0,0,157.3505121487356,256,0,1,0,0,Budget
46087.2,Dell,Notebook,2.7,Intel Core i7,AMD,8,Others,2.83,0,0,0,127.33567457123112,1000,1,0,0,0,Budget
46193.76,Lenovo,2 in 1 Convertible,2.3,Intel Core i5,Intel,4,Windows,2.1,1,1,0,141.21199808219862,256,0,1,0,0,Budget
46300.32,Lenovo,Gaming,2.8,Intel Core i7,Nvidia,8,Others,2.4,0,1,0,141.21199808219862,256,0,1,0,0,Budget
46300.32,Dell,Notebook,2.6,Intel Core i5,Intel,4,Others,1.93,0,0,0,100.45466986113652,500,1,0,0,0,Budget
46300.85279999999,Dell,2 in 1 Convertible,1.8,Intel Core i7,Intel,8,Windows,1.62,1,0,0,165.6321180513006,256,0,1,0,0,Budget
46353.6,Dell,Notebook,1.8,Intel Core i7,AMD,8,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Budget
46620.0,Dell,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.6,0,0,0,111.93520355955212,500,1,0,0,0,Budget
46833.12,Dell,Ultrabook,1.6,Intel Core i5,Intel,8,Windows,1.7,0,0,0,157.3505121487356,256,0,1,0,0,Budget
46833.12,Acer,Notebook,2.8,Intel Core i7,Nvidia,8,Others,2.5,0,0,0,141.21199808219862,256,0,1,0,0,Budget
46833.12,Dell,Gaming,2.5,Intel Core i5,Nvidia,8,Windows,2.56,0,0,0,141.21199808219862,256,0,1,0,0,Budget
46833.12,HP,Notebook,1.6,Intel Core i5,Nvidia,8,Windows,2.1,0,0,0,141.21199808219862,256,0,1,0,0,Budget
46833.6528,Dell,Gaming,2.6,Intel Core i7,Nvidia,16,Windows,2.59,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
46886.4,Lenovo,Notebook,1.8,Intel Core i7,Intel,8,Windows,2.05,0,0,0,141.21199808219862,256,0,1,0,0,Budget
46939.68,Lenovo,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.44,0,0,0,165.6321180513006,128,0,1,0,0,Budget
47099.52,Acer,Ultrabook,1.8,Intel Core i7,Intel,8,Windows,1.6,0,1,0,157.3505121487356,256,0,1,0,0,Budget
47365.92,Dell,2 in 1 Convertible,2.5,Intel Core i5,Intel,8,Windows,1.68,1,0,0,165.6321180513006,256,0,1,0,0,Budget
47365.92,Dell,Notebook,2.5,Intel Core i5,AMD,8,Windows,2.36,0,0,0,141.21199808219862,256,0,1,0,0,Budget
47365.92,Asus,Notebook,2.7,Intel Core i7,Nvidia,8,Others,2.69,0,0,0,127.33567457123112,1128,1,1,0,0,Budget
47365.92,HP,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.04,0,0,0,141.21199808219862,256,0,1,0,0,Budget
47365.92,Dell,Notebook,1.6,Intel Core i5,AMD,8,Others,2.8,0,1,0,127.33567457123112,1128,1,1,0,0,Budget
47472.48,Asus,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.69,0,0,0,127.33567457123112,756,1,1,0,0,Budget
47685.6,Lenovo,Notebook,2.5,Intel Core i7,AMD,8,Windows,2.32,0,0,0,141.21199808219862,1000,0,0,1,0,Budget
47686.1328,Dell,Notebook,2.7,Intel Core i7,Nvidia,8,Others,1.98,0,0,0,141.21199808219862,256,0,1,0,0,Budget
47738.88,HP,Notebook,1.6,Intel Core i5,Nvidia,8,Windows,2.5,0,0,0,127.33567457123112,1000,1,0,0,0,Budget
47893.39199999999,Lenovo,Notebook,1.8,Intel Core i7,Intel,8,Windows,2.17,0,0,0,141.21199808219862,256,0,1,0,0,Budget
47895.5232,Apple,Ultrabook,1.8,Intel Core i5,Intel,8,macOS,1.34,0,0,0,127.67794013309688,128,0,0,0,1,Budget
47898.72,Lenovo,Notebook,3.6,AMD Processor,AMD,12,Windows,2.2,0,0,0,141.21199808219862,2000,1,0,0,0,Budget
47898.72,Dell,Notebook,2.7,Intel Core i7,AMD,16,Others,2.36,0,0,0,141.21199808219862,256,0,1,0,0,Budget
47898.72,Lenovo,2 in 1 Convertible,1.6,Intel Core i5,Intel,8,Windows,1.74,0,1,0,157.3505121487356,256,0,1,0,0,Budget
47898.72,Dell,Gaming,2.8,Intel Core i7,Nvidia,8,Windows,2.62,0,0,0,141.21199808219862,1000,0,0,1,0,Budget
47898.72,HP,Gaming,2.8,Intel Core i7,Nvidia,8,Windows,2.62,0,1,0,141.21199808219862,1000,1,0,0,0,Budget
47898.72,Lenovo,Notebook,2.6,Intel Core i7,Nvidia,8,Windows,2.6,0,1,0,141.21199808219862,1000,1,0,0,0,Budget
47898.72,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,8,Windows,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
47898.72,Dell,Ultrabook,2.5,Intel Core i5,Intel,8,Windows,1.29,1,1,0,165.6321180513006,128,0,1,0,0,Budget
47898.72,Dell,Notebook,2.7,Intel Core i7,AMD,8,Windows,2.33,0,0,0,141.21199808219862,256,0,1,0,0,Budget
47952.0,HP,Notebook,2.7,Intel Core i7,Nvidia,8,Windows,2.04,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
48058.56,HP,Notebook,1.8,Intel Core i7,Intel,8,Windows,2.1,0,1,0,100.45466986113652,1000,1,0,0,0,Budget
48058.56,Acer,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.56,0,1,0,157.3505121487356,256,0,1,0,0,Budget
48304.7136,Asus,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,1.99,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
48431.52,Asus,Gaming,2.6,Intel Core i7,Nvidia,8,Windows,2.591,0,1,0,141.21199808219862,1256,1,1,0,0,Budget
48484.8,HP,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.07,0,0,0,141.21199808219862,500,1,0,0,0,Budget
48484.8,HP,Notebook,2.5,Intel Core i5,Nvidia,8,Windows,2.63,0,0,0,106.11306214269258,1000,1,0,0,0,Budget
48538.08,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.3,0,1,0,141.21199808219862,256,0,1,0,0,Budget
48618.0,Dell,Notebook,2.5,Intel Core i5,Nvidia,4,Windows,2.18,0,0,0,141.21199808219862,1128,1,1,0,0,Budget
48697.92,HP,Notebook,1.6,Intel Core i5,Nvidia,8,Windows,2.5,0,1,0,127.33567457123112,1000,1,0,0,0,Budget
48751.2,Toshiba,Notebook,2.3,Intel Core i5,Intel,4,Windows,1.75,0,0,0,111.93520355955212,500,1,0,0,0,Budget
48964.32,Acer,Ultrabook,2.5,Intel Core i5,Intel,8,Windows,1.8,0,1,0,157.3505121487356,256,0,1,0,0,Budget
48964.32,Dell,Notebook,1.8,Intel Core i7,AMD,8,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Budget
49177.44,HP,Notebook,1.6,Intel Core i5,Nvidia,8,Windows,2.5,0,0,0,127.33567457123112,256,0,1,0,0,Budget
49443.84,HP,Notebook,1.6,Intel Core i5,Intel,8,Windows,2.5,0,0,0,127.33567457123112,256,0,1,0,0,Budget
49443.84,Asus,2 in 1 Convertible,2.5,Intel Core i5,Intel,8,Windows,1.27,1,1,0,165.6321180513006,256,0,1,0,0,Budget
49497.12,Dell,Gaming,2.8,Intel Core i7,Nvidia,8,Others,2.62,0,0,0,141.21199808219862,1000,1,0,0,0,Budget
49650.5664,Dell,Ultrabook,1.8,Intel Core i7,AMD,8,Windows,1.4,0,1,0,165.6321180513006,256,0,1,0,0,Budget
49656.96,HP,Notebook,2.3,Intel Core i5,Intel,4,Windows,1.88,0,0,0,100.45466986113652,500,1,0,0,0,Budget
49816.8,Xiaomi,Ultrabook,2.3,Intel Core i5,Nvidia,8,Windows,1.28,0,1,0,165.6321180513006,256,0,1,0,0,Budget
